Temperature, Moves, CurrentCost, DeltaCost5000.000000,500.000000,6171563.960297,-95.497715
5000.000000,500.000000,6171468.462582,-648.892590
5000.000000,500.000000,6170819.569991,-431.501169
5000.000000,500.000000,6170388.068822,-780.453452
5000.000000,500.000000,6169607.615370,-2551.637710
5000.000000,500.000000,6167055.977659,-33983.642497
5000.000000,500.000000,6133072.335162,-3288.521088
5000.000000,500.000000,6129783.814075,-25359.763343
5000.000000,500.000000,6104424.050732,-3351.112768
5000.000000,500.000000,6101072.937964,-25092.003010
5000.000000,500.000000,6075980.934954,-6699.063214
5000.000000,500.000000,6069281.871740,-42152.367759
5000.000000,500.000000,6027129.503981,-30204.125527
5000.000000,500.000000,5996925.378454,-2613.531923
5000.000000,500.000000,5994311.846531,-30863.035837
5000.000000,500.000000,5963448.810694,-3995.598167
5000.000000,500.000000,5959453.212527,-5395.547004
5000.000000,500.000000,5954057.665522,-649.542760
5000.000000,500.000000,5953408.122763,-32132.226629
5000.000000,500.000000,5921275.896134,-20216.082590
5000.000000,500.000000,5901059.813544,-709.416254
5000.000000,500.000000,5900350.397289,-4522.989309
5000.000000,500.000000,5895827.407981,-3240.910678
5000.000000,500.000000,5892586.497302,-5297.300361
5000.000000,500.000000,5887289.196942,-6010.653256
5000.000000,500.000000,5881278.543686,-15066.521901
5000.000000,500.000000,5866212.021785,-42594.068372
5000.000000,500.000000,5823617.953412,-47891.327995
5000.000000,500.000000,5775726.625418,-38691.382980
5000.000000,500.000000,5737035.242437,-46901.101872
5000.000000,500.000000,5690134.140565,-44678.206121
5000.000000,500.000000,5645455.934444,-34406.458664
5000.000000,500.000000,5611049.475780,-25674.816379
5000.000000,500.000000,5585374.659400,-9497.244952
5000.000000,500.000000,5575877.414448,-13794.897407
5000.000000,500.000000,5562082.517041,-36684.937829
5000.000000,500.000000,5525397.579213,-19515.519591
5000.000000,500.000000,5505882.059622,-20941.076325
5000.000000,500.000000,5484940.983297,-3202.429978
5000.000000,500.000000,5481738.553319,-28369.245812
5000.000000,500.000000,5453369.307507,-9067.028218
5000.000000,500.000000,5444302.279290,-2607.343907
5000.000000,500.000000,5441694.935383,-52685.287392
5000.000000,500.000000,5389009.647991,-1259.730645
5000.000000,500.000000,5387749.917346,-3466.120063
5000.000000,500.000000,5384283.797283,-27692.001473
5000.000000,500.000000,5356591.795811,-21085.133660
5000.000000,500.000000,5335506.662151,-25985.937572
5000.000000,500.000000,5309520.724579,-3802.311789
5000.000000,500.000000,5305718.412790,-18485.107977
5000.000000,500.000000,5287233.304813,-7118.658126
5000.000000,500.000000,5280114.646687,-2277.094803
5000.000000,500.000000,5277837.551884,-7859.172162
5000.000000,500.000000,5269978.379721,-1487.648523
5000.000000,500.000000,5268490.731198,-42668.216636
5000.000000,500.000000,5225822.514563,-13081.908953
5000.000000,500.000000,5212740.605609,-32684.769620
5000.000000,500.000000,5180055.835990,-38635.836222
5000.000000,500.000000,5141419.999768,-19911.411043
5000.000000,500.000000,5121508.588725,-5416.330610
5000.000000,500.000000,5116092.258116,-11901.110117
5000.000000,500.000000,5104191.147999,-10633.537145
5000.000000,500.000000,5093557.610854,-12796.353272
5000.000000,500.000000,5080761.257582,-20212.580608
5000.000000,500.000000,5060548.676974,-14952.260502
5000.000000,500.000000,5045596.416472,-17656.035484
5000.000000,500.000000,5027940.380988,-22782.979753
5000.000000,500.000000,5005157.401235,-1438.021824
5000.000000,500.000000,5003719.379411,-13165.931040
5000.000000,500.000000,4990553.448371,-5134.908851
5000.000000,500.000000,4985418.539520,-9740.962790
5000.000000,500.000000,4975677.576730,-18466.329139
5000.000000,500.000000,4957211.247591,-40146.089409
5000.000000,500.000000,4917065.158183,-49776.343888
5000.000000,500.000000,4867288.814295,-24483.511484
5000.000000,500.000000,4842805.302810,-14558.758437
5000.000000,500.000000,4828246.544374,-14476.230976
5000.000000,500.000000,4813770.313397,-30454.312268
5000.000000,500.000000,4783316.001130,-25322.123661
5000.000000,500.000000,4757993.877469,-6619.295060
5000.000000,500.000000,4751374.582409,-19346.946394
5000.000000,500.000000,4732027.636015,-8899.331280
5000.000000,500.000000,4723128.304734,-11902.984992
5000.000000,500.000000,4711225.319742,-21978.313906
5000.000000,500.000000,4689247.005836,-43307.673229
5000.000000,500.000000,4645939.332607,-6052.064927
5000.000000,500.000000,4639887.267680,-17065.933929
5000.000000,500.000000,4622821.333751,-16506.443732
5000.000000,500.000000,4606314.890019,-558.749187
5000.000000,500.000000,4605756.140832,-13408.254770
5000.000000,500.000000,4592347.886062,-21514.750240
5000.000000,500.000000,4570833.135822,-1328.971672
5000.000000,500.000000,4569504.164150,-14105.408354
5000.000000,500.000000,4555398.755796,-19057.390718
5000.000000,500.000000,4536341.365078,-11604.279863
5000.000000,500.000000,4524737.085215,-19636.574328
5000.000000,500.000000,4505100.510888,-45567.315596
5000.000000,500.000000,4459533.195292,-48784.262564
5000.000000,500.000000,4410748.932728,-15616.802945
5000.000000,500.000000,4395132.129783,-16882.109573
5000.000000,500.000000,4378250.020210,-23880.830061
5000.000000,500.000000,4354369.190149,-16837.555633
5000.000000,500.000000,4337531.634516,-16001.807979
5000.000000,500.000000,4321529.826536,-22592.070522
5000.000000,500.000000,4298937.756015,-28615.974713
5000.000000,500.000000,4270321.781301,-9566.332573
5000.000000,500.000000,4260755.448728,-12237.433023
5000.000000,500.000000,4248518.015705,-7552.221621
5000.000000,500.000000,4240965.794084,-22140.640873
5000.000000,500.000000,4218825.153212,-3210.228031
5000.000000,500.000000,4215614.925181,-20023.671544
